0.749349112426193,0.722026143790987,0.660305343511616,0.628504672897376,0.59542857142872,0.510666666666882
0.636919191919346,0.667616279069938,0.609642857143021,0.559316239316411,0.524415584415732,0.372666666666856
0.659574468085271,0.605060240963984,0.575664335664475,0.541440677966303,0.519166666666836,0.46466666666684
0.626179775281057,0.669512195122092,0.5879844961242,0.606607142857312,0.590263157894939,0.364523809524014
0.697514124293946,0.660662251655774,0.623260869565388,0.59649122807032,0.484634146341655,0.44770833333349
0.648626373626552,0.612430555555732,0.559160839161021,0.564561403508944,0.531704545454708,0.396041666666861
0.780783132530292,0.711608391608553,0.636200000000128,0.553805309734667,0.570224719101341,0.419400000000171
0.642602040816462,0.616309523809678,0.577428571428754,0.552710280373991,0.460121951219716,0.398541666666821
0.748830409356914,0.637222222222375,0.541400000000168,0.494274809160449,0.432500000000131,0.3752000000002
0.707074468085268,0.591242236025024,0.552344827586364,0.560689655172549,0.487901234568072,0.375000000000185
0.682363636363803,0.69881987577654,0.608235294117816,0.524298245614246,0.535411764706032,0.374893617021427
0.688756756756946,0.716470588235433,0.656714285714441,0.590594059406102,0.534133333333502,0.45780487804898
0.712972972973131,0.662407407407604,0.643823529411919,0.603111111111272,0.480985915493164,0.426041666666822
0.706464088397949,0.692209302325738,0.640808823529562,0.543898305084877,0.49215909090923,0.407826086956672
0.752983425414521,0.690116279069918,0.616985294117814,0.607083333333532,0.46870967741949,0.408400000000224
0.696453488372265,0.663766233766393,0.577518248175355,0.576923076923251,0.548765432098933,0.39044444444464
0.698406593406771,0.650440251572471,0.620000000000123,0.611140350877379,0.510000000000212,0.415777777777966
0.624142011834504,0.657302631579116,0.613529411764846,0.586100000000146,0.522948717948881,0.375581395349006
0.737150259067524,0.651371428571577,0.582684563758571,0.504608695652363,0.438988764045122,0.355000000000171
0.678901098901249,0.687549668874331,0.624135338346037,0.585855855855988,0.528815789473855,0.51244444444463
0.719404761904901,0.746644736842264,0.653692307692468,0.608108108108292,0.550250000000186,0.422826086956676
0.700268817204465,0.673963414634308,0.627744360902409,0.568290598290746,0.477926829268476,0.426000000000194
0.684756756756889,0.628121212121404,0.587165354330882,0.548596491228228,0.440326086956688,0.369800000000184
0.637414634146509,0.650591715976465,0.617318840579862,0.516016949152686,0.456296296296467,0.439361702127795
0.703222222222374,0.650914634146462,0.56506578947387,0.547317073170899,0.475232558139723,0.388750000000151
0.721388888889035,0.695741935484046,0.645037037037216,0.566956521739293,0.467831325301349,0.41333333333348
0.721169590643428,0.641823529411953,0.584577464788877,0.497322834645835,0.494838709677579,0.408510638298009
0.683132530120613,0.702248520710224,0.601241379310507,0.518571428571612,0.500344827586365,0.411000000000206
0.669941860465262,0.628461538461724,0.644436090225706,0.609514563106929,0.524000000000143,0.4025000000002
0.586824644549913,0.568470588235465,0.526834532374268,0.561531531531663,0.435301204819476,0.429791666666804
0.685602094240983,0.617988505747297,0.560563380281861,0.635000000000134,0.506590909091057,0.436086956521948
0.633208556149911,0.623941176470778,0.61992957746497,0.599369369369543,0.510481927711001,0.402040816326666
0.700462427745831,0.730179640718747,0.61640845070438,0.536833333333475,0.513225806451799,0.434897959183835
0.704205128205283,0.64569696969712,0.621111111111259,0.554867256637333,0.458888888889072,0.339130434782757
